C1orf159,-4.108335889825919,-3.6205225471712605,-4.7964673985047925,-5.778035064009747,-4.5944251011998105,-6.69111539213865,-3.3796265990996566,-4.74400669765411,-5.7602502069726205,-4.244225769978796,-4.228367826000391,-4.181952436547235,-2.620586410451879
TNFRSF14,-0.5504783164497329,-0.36409871605964755,-0.5635098817373625,-1.5044546948484476,-1.2353538642297426,-1.2185514386143181,-1.1708620695243697,-1.140320328631639,-2.387903314888924,-0.38537486879634525,0.2154415855197053,-1.3484682611221646,0.01528924673577487
TNFRSF25,-1.8572109016945684,-3.061791038750662,-3.851100742045838,NaN,-4.416654528689432,-1.9316836271377968,-3.5996247948156,-3.62073214061014,-3.219063684591802,-5.222020351541569,-3.8440680861402186,-3.978952059187303,-0.8146740263909574
CLSTN1,-0.8222194196481881,-0.8494449530853309,0.36512216812659426,-2.3039196326065317,-2.430846656966763,0.06419756553735985,-1.5048073872816443,-1.861422599582616,-2.792734082870297,-2.5588079960108834,-1.6439357374091035,-2.7702543152690917,-0.4738114974377888
KIAA2013,-0.296291260544657,-1.3676643607101215,-0.4414386718545191,-2.146138413884347,-1.485920605130375,-0.26669530207455666,-2.5834193310839586,-3.517968569102276,-2.5339269534535003,-1.714934218934781,-1.8281636560236787,-2.0439538409635385,-0.8950503910108449
TNFRSF1B,-6.915712100148036,-3.9613567592762693,-2.0463605273437437,-5.591063004623585,-5.233986351105352,NaN,-5.6881025774579514,-4.531502391740918,-7.146887869847985,-3.595158444913974,-3.689924626925027,-5.340655027890166,NaN
EPHA2,-2.8464413285042562,-2.8097750502387626,-1.996271988931972,NaN,-4.433546334623085,-1.8000066382823552,-4.6212841261109725,NaN,-2.2637754521229985,-4.76885904577708,-3.2072937036384364,-3.515519257670166,-3.1650506791723645
EMC1,-3.023472492356815,-3.0679284320821414,-4.553762433098187,-3.6872640420706824,-3.3824241158008617,-6.049495649648881,-2.7997547263154514,-4.393516489809447,-5.845153761780338,-3.5601758782344706,-3.8222944949209574,-4.354751377273031,NaN
ECE1,0.05833904440624493,-1.3835999488454558,-0.06601501767632025,-2.756797092865578,-4.579247252053452,-2.275160376317714,-4.146877350695716,-5.030872056140058,NaN,-4.276533908291462,-2.091090875512757,-2.4358078632641686,-3.4880007708340686
EPHB2,-3.299913961308175,-2.5754896147479545,-4.808839206326055,-4.081269284907637,-1.7208654885185954,-3.271231378946895,-1.8332107647798574,-3.4428322805257796,-1.6378173913125822,-2.283371813698141,-0.8728166279139498,-1.357658875437495,-2.510332401235118
IL22RA1,-3.0863611001771507,-4.590197323564606,-1.5604799592903504,-6.63612865419281,-8.178417641517523,-0.40010350393587013,-4.506791062633254,-5.422948998649933,-2.67347681586616,-7.661508056984435,-5.380251729141654,-6.2978404379190955,NaN
IFNLR1,-7.383731936665088,-5.688178132786366,-2.8928313679463993,NaN,-6.523048649198882,-2.3479075173145607,NaN,NaN,NaN,NaN,NaN,NaN,-2.844988156682612
SLC9A1,-1.0690714549916764,-1.8071980437420896,-0.7778915628917522,-1.7102785351085932,-4.4561751699642596,-3.4478613559768387,-3.5229232189223096,-4.141472425952881,-2.268960962061842,-3.9466973495178332,-4.615383515438122,-5.250652888938467,-0.9394924558986912
CD164L2,-5.49513229945391,-7.898693598078018,-5.950228022752928,NaN,-9.35916570404782,-8.042354872055517,-7.997256656988386,NaN,NaN,NaN,-8.255059265131376,-8.088933849084816,NaN
PTAFR,-1.9253976415740641,-6.34117364232479,-6.58588414834958,NaN,NaN,NaN,-6.356140288016292,-7.007482576331215,NaN,-6.006699394660775,-6.61107645298251,-5.825409134644388,-4.220716891998917
KIAA0319L,-1.278421987428803,-2.28602518625465,-2.5236953955421604,-4.415013074646611,-2.9339561582162172,-1.7022092077859583,-1.8267358546600532,-3.5096606863002253,-2.5468560586944853,-3.305757308701433,-1.9897266897667614,-3.395617874917092,-1.0608887555374906
EPHA10,-3.4311312275165755,-3.2352357735943484,-2.6697651263667974,-5.422601811861353,-5.304244505472872,-2.1652622541201785,-3.2749594061973757,-9.356284691534057,NaN,-5.240392300755357,-2.754550587936863,-5.135594045853485,NaN
ERMAP,-4.286999396633839,-4.294599654793192,-4.719403719766778,-5.48362877897277,-5.746044347706568,NaN,-5.510070544023487,-6.42502954752629,-3.3959676285713907,-5.708298880155215,-3.54067804615272,-6.553612603557688,NaN
SLC2A1,-2.2013777938117283,-2.848215401238646,-1.2403828943322093,-6.63612865419281,-4.334876343861161,-2.0045465260963407,-3.0872826107670064,-3.5949799126459867,-5.5140477243501,-4.470866278822448,-4.848654039622524,-5.51225671666763,NaN
PTPRF,1.2269082525649013,0.060346028884512515,0.8647743455137922,-0.02068194374154865,-1.2178644307263808,1.0434234761615924,-0.12149209671146258,-2.089260631962666,-3.1916624713415076,-1.7140145447453163,-0.013256467417900871,-1.6016823550169685,0.34934402383053154
TSPAN1,3.3302757561902467,3.2062510715512444,4.740434040888482,2.236578622076102,0.22052218448141434,4.838908793629201,1.9428640052133672,0.5081921608321173,0.19869305428739473,0.09407408532356494,0.5371743582847692,-0.09816804887461504,-0.9768855297946946
